TimeStamp,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2M,RH2M,WD10M,WS10M,PS,PRECTOTCORR
2021-10-24 15:00:00+00:00,2021,10,24,15,541.94,239.83,17.98,55.56,259.84,7.58,100.36,0
2021-10-24 16:00:00+00:00,2021,10,24,16,319.65,138.98,17.4,58.44,258.05,7.41,100.36,0
2021-10-24 17:00:00+00:00,2021,10,24,17,101.23,42.25,16.24,64.12,257.93,6.91,100.35,0
2021-10-24 18:00:00+00:00,2021,10,24,18,0,0,14.13,74.88,256.63,6.55,100.39,0
2021-10-24 19:00:00+00:00,2021,10,24,19,0,0,12.5,83.44,253.54,6.95,100.44,0
2021-10-24 20:00:00+00:00,2021,10,24,20,0,0,11.53,89.06,249.05,7.16,100.46,0
2021-10-24 21:00:00+00:00,2021,10,24,21,0,0,11.12,91.44,244.34,7.16,100.46,0
2021-10-24 22:00:00+00:00,2021,10,24,22,0,0,10.92,92.69,240.86,7.05,100.42,0
2021-10-24 23:00:00+00:00,2021,10,24,23,0,0,10.81,93.56,239.84,7.36,100.42,0
2021-10-25 00:00:00+00:00,2021,10,25,0,0,0,10.76,93.94,238.78,7.53,100.4,0
2021-10-25 01:00:00+00:00,2021,10,25,1,0,0,10.61,94.5,237.63,7.3,100.38,0
2021-10-25 02:00:00+00:00,2021,10,25,2,0,0,10.36,95.5,237.25,7.12,100.36,0
2021-10-25 03:00:00+00:00,2021,10,25,3,0,0,10.11,96.31,236.66,6.94,100.37,0
2021-10-25 04:00:00+00:00,2021,10,25,4,0,0,9.78,97.06,236.32,6.46,100.38,0
2021-10-25 05:00:00+00:00,2021,10,25,5,80.34,31.08,9.79,95.69,237,6.47,100.41,0
2021-10-25 06:00:00+00:00,2021,10,25,6,294.62,124.65,11.1,87.19,237.68,7.43,100.44,0
2021-10-25 07:00:00+00:00,2021,10,25,7,512.35,222,12.96,75.81,238.92,7.2,100.46,0
2021-10-25 08:00:00+00:00,2021,10,25,8,720.45,315.3,14.9,64.62,240.7,6.81,100.45,0
2021-10-25 09:00:00+00:00,2021,10,25,9,883.95,389.83,16.85,54.69,241.88,6.64,100.4,0
2021-10-25 10:00:00+00:00,2021,10,25,10,954.71,421.67,18.52,47.75,244.63,6.59,100.31,0
2021-10-25 11:00:00+00:00,2021,10,25,11,974.47,433.35,19.73,44.06,250.95,6.75,100.23,0
2021-10-25 12:00:00+00:00,2021,10,25,12,905.8,400.25,20.23,43.31,257.82,7.37,100.16,0
2021-10-25 13:00:00+00:00,2021,10,25,13,896.23,394.45,19.98,44.75,261.23,8.33,100.12,0
2021-10-25 14:00:00+00:00,2021,10,25,14,728.95,321.75,19.2,47.75,261.47,9.28,100.1,0
2021-10-25 15:00:00+00:00,2021,10,25,15,538.51,235.17,18.27,51.06,259.06,9.78,100.07,0
2021-10-25 16:00:00+00:00,2021,10,25,16,311.88,134.55,17.51,54.19,255.54,9.4,100.04,0
2021-10-25 17:00:00+00:00,2021,10,25,17,83.09,34.67,16.55,59.56,253.25,8.21,100.02,0
2021-10-25 18:00:00+00:00,2021,10,25,18,0,0,14.67,69.62,251.08,6.91,100.02,0
2021-10-25 19:00:00+00:00,2021,10,25,19,0,0,13.35,77.12,247,6.63,100.02,0
2021-10-25 20:00:00+00:00,2021,10,25,20,0,0,12.62,81.31,244.43,6.27,100.03,0
2021-10-25 21:00:00+00:00,2021,10,25,21,0,0,12.41,81.88,242.86,6.07,100.02,0
2021-10-25 22:00:00+00:00,2021,10,25,22,0,0,12.05,83.12,243.55,5.63,100.01,0
2021-10-25 23:00:00+00:00,2021,10,25,23,0,0,11.59,85.44,244.22,5.98,99.99,0
2021-10-26 00:00:00+00:00,2021,10,26,0,0,0,10.7,91.44,249.3,5.74,99.96,0
2021-10-26 01:00:00+00:00,2021,10,26,1,0,0,10.05,95.88,253.07,6.02,99.94,0
2021-10-26 02:00:00+00:00,2021,10,26,2,0,0,9.68,98.12,254.6,6.23,99.95,0
2021-10-26 03:00:00+00:00,2021,10,26,3,0,0,9.43,98.88,253.62,6.26,99.99,0
2021-10-26 04:00:00+00:00,2021,10,26,4,0,0,9.12,99.38,249.3,6.24,100.03,0
2021-10-26 05:00:00+00:00,2021,10,26,5,74.84,29.52,9.14,97.19,244.07,6.36,100.07,0
2021-10-26 06:00:00+00:00,2021,10,26,6,276.38,116.88,10.35,88.19,239.59,7.13,100.12,0
2021-10-26 07:00:00+00:00,2021,10,26,7,495.05,214.23,12.15,76.69,238.06,6.41,100.14,0
2021-10-26 08:00:00+00:00,2021,10,26,8,681.04,298.75,14.01,67,243.44,5.45,100.13,0
2021-10-26 09:00:00+00:00,2021,10,26,9,801.52,354.65,15.75,59.25,254.4,5.28,100.1,0
2021-10-26 10:00:00+00:00,2021,10,26,10,806.23,358.85,17.05,54.38,265.4,5.53,100.07,0
2021-10-26 11:00:00+00:00,2021,10,26,11,786.61,354.6,17.68,52.62,273.71,6.13,100.05,0
2021-10-26 12:00:00+00:00,2021,10,26,12,801.02,357.08,17.62,53.31,278.63,6.97,100.06,0
2021-10-26 13:00:00+00:00,2021,10,26,13,768.82,340.5,17.05,56.25,280.28,7.81,100.08,0
2021-10-26 14:00:00+00:00,2021,10,26,14,646.58,286.35,16.27,60,279.44,8.28,100.08,0
2021-10-26 15:00:00+00:00,2021,10,26,15,492.18,213.7,15.44,63.81,277.65,8.23,100.09,0
2021-10-26 16:00:00+00:00,2021,10,26,16,289.08,123.42,14.57,67.94,276.12,7.88,100.12,0
2021-10-26 17:00:00+00:00,2021,10,26,17,55.36,21.45,13.29,74.75,275.47,7.44,100.16,0
2021-10-26 18:00:00+00:00,2021,10,26,18,0,0,11.63,84.62,275.19,6.73,100.2,0
2021-10-26 19:00:00+00:00,2021,10,26,19,0,0,10.7,90.94,274.72,5.74,100.23,0
2021-10-26 20:00:00+00:00,2021,10,26,20,0,0,10.32,93.5,272.67,5.03,100.27,0
2021-10-26 21:00:00+00:00,2021,10,26,21,0,0,9.98,95.75,266.83,4.55,100.27,0
2021-10-26 22:00:00+00:00,2021,10,26,22,0,0,9.72,97.75,263.01,4.2,100.22,0
2021-10-26 23:00:00+00:00,2021,10,26,23,0,0,9.51,99.06,258.98,3.98,100.16,0
2021-10-27 00:00:00+00:00,2021,10,27,0,0,0,9.3,99.94,253.03,3.74,100.09,0
2021-10-27 01:00:00+00:00,2021,10,27,1,0,0,9.12,100,245.93,3.5,100.04,0
2021-10-27 02:00:00+00:00,2021,10,27,2,0,0,8.94,100,242.67,3.1,100.02,0
2021-10-27 03:00:00+00:00,2021,10,27,3,0,0,8.82,100,239.49,2.37,100.05,0
2021-10-27 04:00:00+00:00,2021,10,27,4,0,0,8.73,99.69,236.17,1.74,100.12,0
2021-10-27 05:00:00+00:00,2021,10,27,5,58.55,23.58,8.97,97.38,232.98,1.5,100.19,0
2021-10-27 06:00:00+00:00,2021,10,27,6,217.92,93.05,10.25,90.44,233.42,1.83,100.28,0
2021-10-27 07:00:00+00:00,2021,10,27,7,399.73,174.7,12.17,82.94,241.91,2.04,100.33,0
2021-10-27 08:00:00+00:00,2021,10,27,8,636.55,281.95,14.12,75.12,261.46,2.45,100.37,0
2021-10-27 09:00:00+00:00,2021,10,27,9,712.5,317.25,15.85,68.06,274.63,3.38,100.39,0
2021-10-27 10:00:00+00:00,2021,10,27,10,817.09,362.27,16.97,63.44,283.19,4.26,100.4,0
2021-10-27 11:00:00+00:00,2021,10,27,11,877.09,394.95,17.49,60.81,287.71,4.87,100.4,0
2021-10-27 12:00:00+00:00,2021,10,27,12,891.42,397.38,17.72,59.12,288.52,5.1,100.38,0
2021-10-27 13:00:00+00:00,2021,10,27,13,894.08,394.75,17.89,57.62,288.4,5.05,100.36,0
2021-10-27 14:00:00+00:00,2021,10,27,14,727.84,321.58,17.83,57.06,288.96,4.92,100.33,0
2021-10-27 15:00:00+00:00,2021,10,27,15,551.91,240.4,17.42,57.81,289.86,4.82,100.32,0
2021-10-27 16:00:00+00:00,2021,10,27,16,328.55,140.62,16.59,60.75,288.91,4.92,100.35,0
2021-10-27 17:00:00+00:00,2021,10,27,17,110.38,45.38,15.15,67.44,285.01,5.15,100.4,0
2021-10-27 18:00:00+00:00,2021,10,27,18,0,0,13.14,78.5,277.79,5.33,100.44,0
2021-10-27 19:00:00+00:00,2021,10,27,19,0,0,11.86,86.25,268.8,5.62,100.47,0
2021-10-27 20:00:00+00:00,2021,10,27,20,0,0,11.12,90.5,261.23,5.76,100.49,0
2021-10-27 21:00:00+00:00,2021,10,27,21,0,0,10.63,93,255.18,5.65,100.47,0
2021-10-27 22:00:00+00:00,2021,10,27,22,0,0,10.25,94.75,249.4,5.29,100.42,0
2021-10-27 23:00:00+00:00,2021,10,27,23,0,0,9.93,96.31,244.86,4.87,100.37,0
2021-10-28 00:00:00+00:00,2021,10,28,0,0,0,9.73,97,241.16,4.76,100.31,0
2021-10-28 01:00:00+00:00,2021,10,28,1,0,0,9.55,97.44,238.13,4.7,100.28,0
2021-10-28 02:00:00+00:00,2021,10,28,2,0,0,9.4,97.94,238.66,4.77,100.28,0
2021-10-28 03:00:00+00:00,2021,10,28,3,0,0,9.27,98.75,235.68,4.89,100.3,0
2021-10-28 04:00:00+00:00,2021,10,28,4,0,0,9.09,99.25,231.17,4.97,100.32,0
2021-10-28 05:00:00+00:00,2021,10,28,5,84.58,33.83,9.32,96.38,226.74,5.23,100.34,0
2021-10-28 06:00:00+00:00,2021,10,28,6,295.15,125.7,10.78,86.75,223.19,6,100.34,0
2021-10-28 07:00:00+00:00,2021,10,28,7,516.97,224.88,13.04,75.25,224.46,5.5,100.32,0
2021-10-28 08:00:00+00:00,2021,10,28,8,706.26,311.58,15.37,66.12,233.85,4.78,100.29,0
2021-10-28 09:00:00+00:00,2021,10,28,9,827.45,364.73,17.84,56.19,243.51,4.98,100.26,0
2021-10-28 10:00:00+00:00,2021,10,28,10,940.05,416.23,19.89,47.56,250.91,5.21,100.23,0
2021-10-28 11:00:00+00:00,2021,10,28,11,924.86,413.65,21.51,39.31,257.19,5.44,100.18,0
2021-10-28 12:00:00+00:00,2021,10,28,12,961.3,425.52,21.91,36.94,263.97,5.8,100.15,0
2021-10-28 13:00:00+00:00,2021,10,28,13,856.97,376.17,21.69,37.19,268.43,6.18,100.13,0
2021-10-28 14:00:00+00:00,2021,10,28,14,747.85,328.05,21.03,39.31,270.91,6.59,100.13,0
2021-10-28 15:00:00+00:00,2021,10,28,15,529.45,229.58,19.98,42.94,271.02,6.84,100.15,0
2021-10-28 16:00:00+00:00,2021,10,28,16,316.99,135.08,18.62,48.19,269.13,6.97,100.19,0
2021-10-28 17:00:00+00:00,2021,10,28,17,113.58,46.35,16.77,56.81,266.95,6.82,100.24,0
2021-10-28 18:00:00+00:00,2021,10,28,18,0,0,14.39,70.12,264.58,6.41,100.28,0
2021-10-28 19:00:00+00:00,2021,10,28,19,0,0,12.71,80.81,261.72,6.81,100.32,0
2021-10-28 20:00:00+00:00,2021,10,28,20,0,0,11.8,87,259.11,6.78,100.33,0
2021-10-28 21:00:00+00:00,2021,10,28,21,0,0,11.29,90.12,256.72,6.52,100.31,0
2021-10-28 22:00:00+00:00,2021,10,28,22,0,0,10.9,92.62,253.95,6.27,100.27,0
2021-10-28 23:00:00+00:00,2021,10,28,23,0,0,10.6,94.31,249.93,5.98,100.22,0
2021-10-29 00:00:00+00:00,2021,10,29,0,0,0,10.41,94.88,243.52,5.65,100.18,0
2021-10-29 01:00:00+00:00,2021,10,29,1,0,0,10.29,94.81,238.19,5.21,100.15,0
2021-10-29 02:00:00+00:00,2021,10,29,2,0,0,10.19,95.06,237.83,4.87,100.15,0
2021-10-29 03:00:00+00:00,2021,10,29,3,0,0,9.91,96.81,243.23,4.85,100.17,0
2021-10-29 04:00:00+00:00,2021,10,29,4,0,0,9.63,98.75,247.62,5.03,100.19,0
2021-10-29 05:00:00+00:00,2021,10,29,5,72.24,29.7,10.03,95.31,244.3,5.76,100.22,0
2021-10-29 06:00:00+00:00,2021,10,29,6,261.7,112.42,11.51,86.19,239.83,6.45,100.24,0
2021-10-29 07:00:00+00:00,2021,10,29,7,474.61,208.9,13.31,76.81,241.13,5.91,100.27,0
2021-10-29 08:00:00+00:00,2021,10,29,8,640.86,285.83,15.38,67.5,246.24,5.56,100.26,0
2021-10-29 09:00:00+00:00,2021,10,29,9,823.99,365.8,17.37,59,252.15,5.68,100.23,0
2021-10-29 10:00:00+00:00,2021,10,29,10,965.02,429.9,19.09,51.69,257.59,6.06,100.21,0
2021-10-29 11:00:00+00:00,2021,10,29,11,960.11,433.42,20.15,46.88,262.72,6.65,100.19,0
2021-10-29 12:00:00+00:00,2021,10,29,12,904.41,405.67,20.73,43.56,264.61,7.39,100.17,0
2021-10-29 13:00:00+00:00,2021,10,29,13,868.77,385.65,20.9,42.19,264.62,8,100.16,0
2021-10-29 14:00:00+00:00,2021,10,29,14,654.84,290.85,20.58,42.69,262.24,8.41,100.13,0
2021-10-29 15:00:00+00:00,2021,10,29,15,483.09,212.67,19.65,45.31,259.39,8.64,100.13,0
2021-10-29 16:00:00+00:00,2021,10,29,16,297.81,128.9,17.94,52,258.46,8.23,100.14,0
2021-10-29 17:00:00+00:00,2021,10,29,17,100.43,41.83,16.05,61.5,258.94,7.25,100.16,0
2021-10-29 18:00:00+00:00,2021,10,29,18,0,0,14.67,69.25,253,6.36,100.17,0
2021-10-29 19:00:00+00:00,2021,10,29,19,0,0,13.84,73.69,243.18,5.18,100.19,0
2021-10-29 20:00:00+00:00,2021,10,29,20,0,0,13.42,74.81,237.87,4.39,100.19,0
2021-10-29 21:00:00+00:00,2021,10,29,21,0,0,13.15,74.38,236.06,4.29,100.13,0
2021-10-29 22:00:00+00:00,2021,10,29,22,0,0,12.79,74.31,234.89,4.58,100.08,0
2021-10-29 23:00:00+00:00,2021,10,29,23,0,0,12.51,74.69,234.12,5.22,100.05,0
2021-10-30 00:00:00+00:00,2021,10,30,0,0,0,12.33,76.25,233.86,5.91,100,0
2021-10-30 01:00:00+00:00,2021,10,30,1,0,0,12.16,79.06,232.5,6.26,99.94,0
2021-10-30 02:00:00+00:00,2021,10,30,2,0,0,12.01,81.94,232.05,6.57,99.88,0
2021-10-30 03:00:00+00:00,2021,10,30,3,0,0,11.91,83.75,235.24,6.75,99.82,0
2021-10-30 04:00:00+00:00,2021,10,30,4,0,0,11.68,85.88,240.99,6.8,99.8,0
2021-10-30 05:00:00+00:00,2021,10,30,5,62.37,26.02,11.53,87.25,245.03,6.99,99.79,0
2021-10-30 06:00:00+00:00,2021,10,30,6,195.02,85.7,12,85.44,247.69,6.99,99.79,0
2021-10-30 07:00:00+00:00,2021,10,30,7,364.72,163.4,13.4,77.69,248.16,6.72,99.79,0
2021-10-30 08:00:00+00:00,2021,10,30,8,564.17,254.42,15.29,68.12,250.74,5.96,99.79,0
2021-10-30 09:00:00+00:00,2021,10,30,9,639.73,284.92,17.31,58.81,257.09,5.7,99.79,0
2021-10-30 10:00:00+00:00,2021,10,30,10,742.99,336.8,18.44,53.44,265.21,5.81,99.77,0
2021-10-30 11:00:00+00:00,2021,10,30,11,777.37,353.55,18.21,52.38,270.28,6.1,99.74,0
2021-10-30 12:00:00+00:00,2021,10,30,12,793.5,357.92,17.75,52.38,273.02,6.39,99.71,0
2021-10-30 13:00:00+00:00,2021,10,30,13,654.07,290.27,17.62,51.81,274.32,6.5,99.68,0
2021-10-30 14:00:00+00:00,2021,10,30,14,539.45,241.8,17.47,52,275.29,6.62,99.65,0
2021-10-30 15:00:00+00:00,2021,10,30,15,362.47,161.7,16.78,54.5,276.34,6.86,99.64,0
2021-10-30 16:00:00+00:00,2021,10,30,16,199.95,86.55,15.39,60.81,276.55,7.16,99.66,0
2021-10-30 17:00:00+00:00,2021,10,30,17,62.6,27.25,13.79,69.5,274.87,7.25,99.69,0
2021-10-30 18:00:00+00:00,2021,10,30,18,0,0,12.36,78.62,273.08,6.93,99.73,0
2021-10-30 19:00:00+00:00,2021,10,30,19,0,0,11.62,84.25,272.44,6.43,99.77,0
2021-10-30 20:00:00+00:00,2021,10,30,20,0,0,11.27,87.25,273.49,5.86,99.84,0
2021-10-30 21:00:00+00:00,2021,10,30,21,0,0,11.07,88.81,271.94,5.27,99.87,0
2021-10-30 22:00:00+00:00,2021,10,30,22,0,0,10.98,89.38,270.29,4.71,99.85,0
2021-10-30 23:00:00+00:00,2021,10,30,23,0,0,10.91,89.94,269.63,4.13,99.82,0
2021-10-31 00:00:00+00:00,2021,10,31,0,0,0,10.83,90.88,270.78,3.76,99.78,0
2021-10-31 01:00:00+00:00,2021,10,31,1,0,0,10.75,92.06,273.42,3.81,99.77,0
2021-10-31 02:00:00+00:00,2021,10,31,2,0,0,10.66,93.38,272.79,4.01,99.76,0
2021-10-31 03:00:00+00:00,2021,10,31,3,0,0,10.58,94.62,270.09,4,99.77,0
2021-10-31 04:00:00+00:00,2021,10,31,4,0,0,10.44,96,268.37,3.88,99.79,0
2021-10-31 05:00:00+00:00,2021,10,31,5,30.2,13.58,10.49,95.25,266.39,3.73,99.84,0
2021-10-31 06:00:00+00:00,2021,10,31,6,128.53,57.2,11.02,91.69,265.65,3.87,99.9,0
2021-10-31 07:00:00+00:00,2021,10,31,7,248.23,113.58,11.81,87.19,265.2,3.7,99.95,0
2021-10-31 08:00:00+00:00,2021,10,31,8,380.87,175.23,12.8,83,266.9,3.18,99.98,0
2021-10-31 09:00:00+00:00,2021,10,31,9,496.64,228.25,13.8,78.75,274.76,2.67,100,0
2021-10-31 10:00:00+00:00,2021,10,31,10,528.98,246.67,14.98,72.88,291.84,2.63,100.01,0
2021-10-31 11:00:00+00:00,2021,10,31,11,604.34,279.15,15.74,70.06,305.64,2.99,100.03,0
2021-10-31 12:00:00+00:00,2021,10,31,12,602.92,278.62,16.01,69.19,311.24,3.44,100.05,0
2021-10-31 13:00:00+00:00,2021,10,31,13,543.05,249.33,16.02,68.38,312.51,3.66,100.07,0
2021-10-31 14:00:00+00:00,2021,10,31,14,412.84,188.15,15.73,68.81,310.38,3.74,100.07,0
2021-10-31 15:00:00+00:00,2021,10,31,15,240.33,110.08,15.31,70.19,305.73,3.74,100.09,0
2021-10-31 16:00:00+00:00,2021,10,31,16,130.34,57.85,14.83,71.75,299,3.64,100.12,0
2021-10-31 17:00:00+00:00,2021,10,31,17,49.83,21.77,14.12,74.62,293.76,3.71,100.16,0
2021-10-31 18:00:00+00:00,2021,10,31,18,0,0,12.8,81.44,288.46,3.99,100.22,0
2021-10-31 19:00:00+00:00,2021,10,31,19,0,0,11.8,87,278.57,4.26,100.26,0
2021-10-31 20:00:00+00:00,2021,10,31,20,0,0,11.26,90.31,265.79,4.14,100.29,0
2021-10-31 21:00:00+00:00,2021,10,31,21,0,0,10.85,92.94,254.96,4.13,100.29,0
2021-10-31 22:00:00+00:00,2021,10,31,22,0,0,10.53,95,247.58,4.14,100.26,0
2021-10-31 23:00:00+00:00,2021,10,31,23,0,0,10.23,96.62,240.9,4.05,100.19,0
2021-11-01 00:00:00+00:00,2021,11,1,0,0,0,9.94,97.94,236.87,3.86,100.12,0
2021-11-01 01:00:00+00:00,2021,11,1,1,0,0,9.68,99.06,238.57,3.56,100.08,0
2021-11-01 02:00:00+00:00,2021,11,1,2,0,0,9.44,100,242.19,3.29,100.09,0
2021-11-01 03:00:00+00:00,2021,11,1,3,0,0,9.41,100,244.48,2.94,100.14,0
2021-11-01 04:00:00+00:00,2021,11,1,4,0,0,9.23,100,228.41,2.53,100.17,0
2021-11-01 05:00:00+00:00,2021,11,1,5,30.7,13.65,9.51,97.06,198.97,2.43,100.19,0
2021-11-01 06:00:00+00:00,2021,11,1,6,101.86,45.17,10.55,89.75,186.51,2.1,100.23,0
2021-11-01 07:00:00+00:00,2021,11,1,7,195.38,89.55,11.62,83.62,206.49,1.31,100.26,0
2021-11-01 08:00:00+00:00,2021,11,1,8,394.86,180.92,13.15,77.88,270.4,1.45,100.28,0
2021-11-01 09:00:00+00:00,2021,11,1,9,591.7,266.25,14.34,73.81,288.91,2.48,100.28,0
2021-11-01 10:00:00+00:00,2021,11,1,10,841.97,377.98,14.44,72.44,288.61,3.78,100.28,0
2021-11-01 11:00:00+00:00,2021,11,1,11,798.38,356.83,15.23,69.94,286.23,4.62,100.29,0
2021-11-01 12:00:00+00:00,2021,11,1,12,744.26,334.12,15.89,66.94,285.06,4.56,100.29,0
2021-11-01 13:00:00+00:00,2021,11,1,13,681.12,303.15,15.26,68,283.92,4.63,100.28,0
2021-11-01 14:00:00+00:00,2021,11,1,14,482.85,218.6,14.73,69.62,276.11,4.56,100.25,0
2021-11-01 15:00:00+00:00,2021,11,1,15,372.94,164.67,14.88,68.19,267.67,4.16,100.21,0
2021-11-01 16:00:00+00:00,2021,11,1,16,204.2,88.95,14.98,66.88,272.67,3.8,100.21,0
2021-11-01 17:00:00+00:00,2021,11,1,17,85.29,34.98,14.29,69.5,283.27,3.88,100.25,0
2021-11-01 18:00:00+00:00,2021,11,1,18,0,0,12.55,77.56,279.99,4.57,100.29,0
2021-11-01 19:00:00+00:00,2021,11,1,19,0,0,11.16,85,269.69,5.25,100.33,0
2021-11-01 20:00:00+00:00,2021,11,1,20,0,0,10.43,89,261.15,5.29,100.36,0
2021-11-01 21:00:00+00:00,2021,11,1,21,0,0,9.9,92,253.98,4.96,100.37,0
2021-11-01 22:00:00+00:00,2021,11,1,22,0,0,9.56,94.25,247.99,4.78,100.36,0
2021-11-01 23:00:00+00:00,2021,11,1,23,0,0,9.34,95.5,243.57,4.63,100.34,0
2021-11-02 00:00:00+00:00,2021,11,2,0,0,0,9.08,96.94,239.12,4.29,100.3,0
2021-11-02 01:00:00+00:00,2021,11,2,1,0,0,8.8,98.06,231.83,3.92,100.28,0
2021-11-02 02:00:00+00:00,2021,11,2,2,0,0,8.51,98.31,221.14,3.65,100.26,0
2021-11-02 03:00:00+00:00,2021,11,2,3,0,0,8.29,97.69,216.27,3.52,100.26,0
2021-11-02 04:00:00+00:00,2021,11,2,4,0,0,8.14,96.5,215.93,3.5,100.27,0
2021-11-02 05:00:00+00:00,2021,11,2,5,75.33,31.65,8.73,90.88,210.69,3.54,100.26,0
2021-11-02 06:00:00+00:00,2021,11,2,6,251.77,107.27,10.52,79.19,203.15,3.51,100.23,0
2021-11-02 07:00:00+00:00,2021,11,2,7,486.41,213.7,12.76,70,206.37,2.59,100.18,0
2021-11-02 08:00:00+00:00,2021,11,2,8,664.34,295.5,15.57,59.56,237.77,2.43,100.15,0
2021-11-02 09:00:00+00:00,2021,11,2,9,783.22,347,17.46,54.12,270.27,3.82,100.13,0
2021-11-02 10:00:00+00:00,2021,11,2,10,905.95,407.3,18.44,51.81,277.68,5.44,100.12,0
2021-11-02 11:00:00+00:00,2021,11,2,11,973.94,438.73,18.89,50.25,278.31,6.4,100.11,0
2021-11-02 12:00:00+00:00,2021,11,2,12,871,390.2,19.02,49,278.51,6.85,100.1,0
2021-11-02 13:00:00+00:00,2021,11,2,13,846.94,379.77,18.99,49.06,278.07,6.92,100.08,0
2021-11-02 14:00:00+00:00,2021,11,2,14,722.41,320.92,18.75,50.75,278.31,6.79,100.06,0
2021-11-02 15:00:00+00:00,2021,11,2,15,454.42,199.9,18.12,54.44,277.87,6.51,100.05,0
2021-11-02 16:00:00+00:00,2021,11,2,16,284.25,124.27,17.21,58.94,274.73,5.86,100.03,0
2021-11-02 17:00:00+00:00,2021,11,2,17,94.22,38.92,15.83,66.31,273.29,5.18,100.02,0
2021-11-02 18:00:00+00:00,2021,11,2,18,0,0,14.19,76.62,274.86,4.59,100.04,0
2021-11-02 19:00:00+00:00,2021,11,2,19,0,0,12.9,85.62,276.91,4.48,100.07,0
2021-11-02 20:00:00+00:00,2021,11,2,20,0,0,12.03,91.94,278.3,4.51,100.09,0
2021-11-02 21:00:00+00:00,2021,11,2,21,0,0,11.62,94.5,280.18,4.16,100.1,0
2021-11-02 22:00:00+00:00,2021,11,2,22,0,0,11.36,95.56,281.46,3.59,100.09,0
2021-11-02 23:00:00+00:00,2021,11,2,23,0,0,11.12,96.94,280.88,3.18,100.07,0
2021-11-03 00:00:00+00:00,2021,11,3,0,0,0,10.85,98.44,280.75,2.86,100.03,0
2021-11-03 01:00:00+00:00,2021,11,3,1,0,0,10.73,99.25,283.77,2.39,99.99,0.01
2021-11-03 02:00:00+00:00,2021,11,3,2,0,0,10.65,99.81,296.55,1.86,99.97,0.01
2021-11-03 03:00:00+00:00,2021,11,3,3,0,0,10.58,100,318.42,1.7,99.97,0.01
2021-11-03 04:00:00+00:00,2021,11,3,4,0,0,10.46,100,329.92,2.09,100.01,0.02
2021-11-03 05:00:00+00:00,2021,11,3,5,39.71,17.27,11.18,97.06,332.4,2.66,100.09,0.03
2021-11-03 06:00:00+00:00,2021,11,3,6,120.03,54.67,11.96,91.69,335.46,3.05,100.17,0.03
2021-11-03 07:00:00+00:00,2021,11,3,7,245.48,114.2,12.32,89.06,336.5,3.3,100.25,0.05
2021-11-03 08:00:00+00:00,2021,11,3,8,301.69,145.88,12.8,87.12,335.84,3.49,100.33,0.04
2021-11-03 09:00:00+00:00,2021,11,3,9,364.85,175.58,13.1,86.88,324.19,3.74,100.36,0.05
2021-11-03 10:00:00+00:00,2021,11,3,10,444.2,213.2,13.12,86.81,304.87,4.85,100.38,0.07
2021-11-03 11:00:00+00:00,2021,11,3,11,450.02,220.17,13.07,84.12,288,5.65,100.4,0.05
2021-11-03 12:00:00+00:00,2021,11,3,12,442.49,214.02,13.62,77,278.92,5.66,100.41,0.01
2021-11-03 13:00:00+00:00,2021,11,3,13,399.2,191.5,14.16,70.19,279.7,5.4,100.4,0
2021-11-03 14:00:00+00:00,2021,11,3,14,457.97,209.48,14.44,65.81,283.19,5.58,100.39,0
2021-11-03 15:00:00+00:00,2021,11,3,15,456.64,201.67,14.19,63.56,284.85,6.11,100.39,0
2021-11-03 16:00:00+00:00,2021,11,3,16,278.12,120.42,13.54,62.88,283.84,6.58,100.4,0
2021-11-03 17:00:00+00:00,2021,11,3,17,122.09,50.5,12.58,64.12,280.21,6.87,100.44,0
2021-11-03 18:00:00+00:00,2021,11,3,18,0,0,11.3,68.94,275.2,6.42,100.5,0
2021-11-03 19:00:00+00:00,2021,11,3,19,0,0,10.34,75.62,271.37,5.67,100.56,0
2021-11-03 20:00:00+00:00,2021,11,3,20,0,0,9.73,81.44,267.01,5.28,100.62,0
2021-11-03 21:00:00+00:00,2021,11,3,21,0,0,9.19,87.06,261.9,4.85,100.66,0
2021-11-03 22:00:00+00:00,2021,11,3,22,0,0,8.8,91.31,256.65,4.69,100.66,0
2021-11-03 23:00:00+00:00,2021,11,3,23,0,0,8.62,93.69,251.07,4.67,100.64,0
2021-11-04 00:00:00+00:00,2021,11,4,0,0,0,8.44,95.38,245.26,4.69,100.61,0
2021-11-04 01:00:00+00:00,2021,11,4,1,0,0,8.2,96.69,241.44,4.77,100.6,0
2021-11-04 02:00:00+00:00,2021,11,4,2,0,0,7.97,97.75,236.4,4.83,100.61,0
2021-11-04 03:00:00+00:00,2021,11,4,3,0,0,7.76,98.62,232.3,4.87,100.64,0
2021-11-04 04:00:00+00:00,2021,11,4,4,0,0,7.61,98,228.64,4.95,100.7,0
2021-11-04 05:00:00+00:00,2021,11,4,5,109.47,44.42,7.97,94.62,224.72,5.43,100.77,0
2021-11-04 06:00:00+00:00,2021,11,4,6,332.33,141.73,9.42,84.62,221.85,6.72,100.81,0
2021-11-04 07:00:00+00:00,2021,11,4,7,558.54,241.38,11.36,70.31,219.66,7.18,100.84,0
2021-11-04 08:00:00+00:00,2021,11,4,8,748.91,328.23,13.22,59.44,219.95,6.63,100.82,0
